alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1750566658.8437,elite,100.12622470637,1742491038.0413,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",false,"New York",success,America/New_York,10013,1752381600,1752833028.1349,80,http,http://216.205.52.191:80,false,91.500759124756,12311,783,94.020161906217,216.205.52.191
true,1750553700.7022,elite,99.517385977297,1742364805.9916,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",false,California,success,America/Los_Angeles,95113,1752368561,1752833028.1296,80,http,http://170.114.45.51:80,false,144.33741569519,12277,897,93.19113405192,170.114.45.51
true,1750559490.402,elite,99.317938938094,1742382543.8767,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",false,California,success,America/Los_Angeles,95113,1752374737,1752833027.607,80,http,http://170.114.46.182:80,false,209.83910560608,12291,893,93.226638349515,170.114.46.182
true,1750505153.2897,elite,98.75485313182,1720462428.6209,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Paris,Europe,EU,France,FR,,true,CLOUDFLARE,48.8566,2.35222,false,,false,Île-de-France,success,Europe/Paris,75000,1752297284,1752833027.5755,80,http,http://141.101.120.136:80,false,241.25504493713,12742,2363,84.356173452499,141.101.120.136
true,1751961069.0503,elite,101.68688913828,1742565718.8513,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",false,"New York",success,America/New_York,10013,1752386161,1752833027.4956,80,http,http://216.205.52.21:80,false,118.89553070068,12295,540,95.792754187768,216.205.52.21
true,1750603131.9539,elite,100.1724684159,1742489772.8082,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Vilnius,Europe,EU,Lithuania,LT,,true,"Lrtc Network",54.6884,25.2152,false,"SC ""Lithuanian Radio and TV Center""",false,Vilnius,success,Europe/Vilnius,04347,1752418304,1752833027.4823,80,http,http://89.116.250.182:80,false,45.936346054077,12615,3146,80.039337605482,89.116.250.182
true,1751958405.2768,elite,97.38623762541,1721873843.3456,"AS14197 HEALTH MARKET SCIENCE",HMS-ASN,"Boca Raton","North America",NA,"United States",US,,false,"Health Market Science",26.4076,-80.0977,false,"LexisNexis Risk Data Management Inc",false,Florida,success,America/New_York,33487,1752416072,1752833027.4332,80,http,http://69.84.182.27:80,false,73.98509979248,13016,4579,73.975561238988,69.84.182.27
true,1750507588.2097,elite,96.242498566688,1720503219.5248,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Paris,Europe,EU,France,FR,,true,CLOUDFLARE,48.8566,2.35222,false,,false,Île-de-France,success,Europe/Paris,75000,1752488326,1752833027.3334,80,http,http://141.101.120.178:80,false,86.945295333862,13307,5714,69.959518427002,141.101.120.178
true,1751960953.0042,elite,99.93490178818,1720479571.1361,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,"United Kingdom",GB,,true,"Cloudflare London, LLC",51.5072,-0.127586,false,"Invermae Solutions SL",false,England,success,Europe/London,W1B,1752314761,1752833026.6644,80,http,http://185.238.228.174:80,false,39.279222488403,12734,2213,85.19435338195,185.238.228.174
true,1750507970.6277,elite,96.836637656828,1720504139.5108,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Paris,Europe,EU,France,FR,,true,CLOUDFLARE,48.8566,2.35222,false,,false,Île-de-France,success,Europe/Paris,75000,1752322722,1752833025.6874,80,http,http://141.101.120.125:80,false,22.924184799194,12769,1933,86.852128962046,141.101.120.125
true,1752829939.3879,elite,1170.6411194117,1752072178.3183,"AS4837 CHINA UNICOM China169 Backbone",CHINA169-Backbone,Jinrongjie,Asia,AS,China,CN,"Xicheng District",false,"CHINA UNICOM China169 Backbone",39.9175,116.362,false,"huazhenggongXS com",false,Beijing,success,Asia/Shanghai,,1752677155,1752833025.6548,9091,http,http://113.204.79.230:9091,false,1247.0648288727,4844,115,97.680984069369,113.204.79.230
true,1752178667.9994,elite,102.55259618506,1742333362.4358,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Gerondata LTD",50.1109,8.68213,false,"Gerondata LTD",false,Hesse,success,Europe/Berlin,60313,1752415631,1752833025.5211,80,http,http://102.177.176.195:80,false,148.16284179688,12269,3267,78.971421215242,102.177.176.195
true,1750516045.9461,elite,98.119657670014,1720503384.5356,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Paris,Europe,EU,France,FR,,true,CLOUDFLARE,48.8566,2.35222,false,,false,Île-de-France,success,Europe/Paris,75000,1752330764,1752833024.9992,80,http,http://141.101.120.10:80,false,52.637815475464,12660,1947,86.670774286301,141.101.120.10
true,1750507675.4688,elite,97.779178718733,1720501804.1426,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1752541918,1752833024.7045,80,http,http://108.162.192.173:80,false,340.1460647583,13445,4827,73.582530647986,108.162.192.173
true,1751960973.7782,elite,96.47022711804,1720479081.8979,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,"United Kingdom",GB,,true,"Cloudflare London, LLC",51.5072,-0.127586,false,"Invermae Solutions SL",false,England,success,Europe/London,W1B,1752321672,1752833024.0002,80,http,http://185.238.228.142:80,false,31.569242477417,13132,4790,73.273072201763,185.238.228.142
true,1750602969.0112,elite,102.24308811888,1742420038.4968,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",false,Moscow,success,Europe/Moscow,,1752417534,1752833023.4707,80,http,http://185.221.160.63:80,false,79.915046691895,12250,3249,79.037357248855,185.221.160.63
true,1750506654.298,elite,97.205719367418,1720481426.7543,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,"United Kingdom",GB,,true,"Cloudflare London, LLC",51.5072,-0.127586,false,"Invermae Solutions SL",false,England,success,Europe/London,W1B,1752305389,1752833022.5324,80,http,http://185.238.228.105:80,false,65.937042236328,12762,2232,85.114045618247,185.238.228.105
true,1750609732.3187,elite,101.58290493603,1742708346.2859,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0247,82.9259,false,"Zaymer PJSC",false,"Novosibirsk Oblast",success,Asia/Novosibirsk,630075,1752424656,1752833022.3957,80,http,http://45.67.215.172:80,false,78.900814056396,12522,3174,79.778287461774,45.67.215.172
true,1750602872.0825,elite,96.713382169316,1742720051.7493,"AS397273 Render",RENDER,"San Francisco","North America",NA,"United States",US,"South of Market",false,Render,37.7775,-122.397,false,Render,false,California,success,America/Los_Angeles,94107,1752433274,1752833021.791,80,http,http://216.24.57.175:80,false,19.345998764038,12862,5407,70.403415622092,216.24.57.175
true,1750584524.6998,elite,101.29420051426,1742385042.8695,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0247,82.9259,false,"Zaymer PJSC",false,"Novosibirsk Oblast",success,Asia/Novosibirsk,630075,1752399140,1752833021.6567,80,http,http://45.67.215.84:80,false,32.982587814331,12343,903,93.182847652121,45.67.215.84
true,1750562083.9503,elite,99.970714180367,1742447888.3754,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Vilnius,Europe,EU,Lithuania,LT,,true,"Lrtc Network",54.6884,25.2152,false,"SC ""Lithuanian Radio and TV Center""",false,Vilnius,success,Europe/Vilnius,04347,1752376983,1752833021.2922,80,http,http://89.116.250.235:80,false,70.879220962524,12568,857,93.616387337058,89.116.250.235
true,1750602814.445,elite,102.23632180951,1742405902.5833,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Vilnius,Europe,EU,Lithuania,LT,,true,"Lrtc Network",54.6884,25.2152,false,"SC ""Lithuanian Radio and TV Center""",false,Vilnius,success,Europe/Vilnius,04347,1752417970,1752833020.429,80,http,http://89.116.250.184:80,false,72.763919830322,12539,3273,79.300531242095,89.116.250.184
true,1750601196.3744,elite,100.35971951688,1742646622.5152,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Vilnius,Europe,EU,Lithuania,LT,,true,"Lrtc Network",54.6884,25.2152,false,"SC ""Lithuanian Radio and TV Center""",false,Vilnius,success,Europe/Vilnius,04347,1752416172,1752833020.4146,80,http,http://89.116.250.176:80,false,122.6179599762,12932,3293,79.704160246533,89.116.250.176
true,1750558972.2132,elite,101.67336012078,1742334213.1857,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",false,Moscow,success,Europe/Moscow,,1752373713,1752833020.3299,80,http,http://185.221.160.170:80,false,170.91703414917,12349,892,93.263348689676,185.221.160.170
true,1750609215.4139,elite,98.753264030958,1742333231.7663,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Gerondata LTD",50.1109,8.68213,false,"Gerondata LTD",false,Hesse,success,Europe/Berlin,60313,1752423671,1752833020.3072,80,http,http://102.177.176.242:80,false,18.558740615845,12305,3278,78.964255919913,102.177.176.242
true,1750600638.8747,elite,100.96568541895,1742354967.888,"AS397273 Render",RENDER,"San Francisco","North America",NA,"United States",US,"South of Market",false,Render,37.7775,-122.397,false,Render,false,California,success,America/Los_Angeles,94107,1752415353,1752833018.6451,80,http,http://216.24.57.142:80,false,60.078859329224,12440,3267,79.200356528936,216.24.57.142
true,1750565560.2494,elite,101.04057402978,1742393074.7263,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",false,"New York",success,America/New_York,10013,1752380060,1752833018.5894,80,http,http://216.205.52.76:80,false,25.181531906128,12309,899,93.193519079346,216.205.52.76
true,1750509561.0786,elite,97.449633515091,1720500806.4888,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",38.9072,-77.0369,false,"CloudFlare, Inc.",false,"District of Columbia",success,America/New_York,20068,1752324202,1752833018.15,80,http,http://141.101.115.26:80,false,24.534463882446,12926,4336,74.881242034527,141.101.115.26
true,1751961218.3791,elite,95.212996060297,1720503581.1336,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Paris,Europe,EU,France,FR,,true,CLOUDFLARE,48.8566,2.35222,false,,false,Île-de-France,success,Europe/Paris,75000,1752521411,1752833017.5813,80,http,http://141.101.120.146:80,false,68.616628646851,13178,5188,71.752150713275,141.101.120.146
true,1750510407.9601,elite,99.12266385292,1720500893.922,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Paris,Europe,EU,France,FR,,true,CLOUDFLARE,48.8566,2.35222,false,,false,Île-de-France,success,Europe/Paris,75000,1752325373,1752833017.4003,80,http,http://141.101.120.191:80,false,37.500619888306,12680,1964,86.588363835018,141.101.120.191
true,1750565222.1465,elite,100.91338528451,1742445116.7472,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Vilnius,Europe,EU,Lithuania,LT,,true,"Lrtc Network",54.6884,25.2152,false,"SC ""Lithuanian Radio and TV Center""",false,Vilnius,success,Europe/Vilnius,04347,1752380071,1752833017.3221,80,http,http://89.116.250.136:80,false,87.549686431885,12566,882,93.441403926234,89.116.250.136
true,1752178696.518,elite,99.843171304754,1742522141.4513,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",false,California,success,America/Los_Angeles,95113,1752417261,1752833017.3173,80,http,http://170.114.45.175:80,false,98.920583724976,12446,3020,80.47329626277,170.114.45.175
true,1751960848.9978,elite,97.68492573466,1720479300.0958,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,"United Kingdom",GB,,true,"Cloudflare London, LLC",51.5072,-0.127586,false,"Invermae Solutions SL",false,England,success,Europe/London,W1B,1752289224,1752833016.9396,80,http,http://185.238.228.156:80,false,166.42475128174,12732,2283,84.795204795205,185.238.228.156
true,1750576936.0041,elite,100.91561378648,1742649360.2682,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",false,"New York",success,America/New_York,10013,1752391899,1752833016.6577,80,http,http://216.205.52.82:80,false,48.45118522644,12297,762,94.164943716977,216.205.52.82
true,1750553287.1638,elite,99.612487662451,1742413409.176,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",false,"New York",success,America/New_York,10013,1752368008,1752833016.5577,80,http,http://216.205.52.64:80,false,47.110557556152,12409,922,93.083789663191,216.205.52.64
true,1750505852.8479,elite,97.193895187557,1750340060.9978,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Paris,Europe,EU,France,FR,,true,CLOUDFLARE,48.8566,2.35222,false,,false,Île-de-France,success,Europe/Paris,75000,1752756138,1752833016.294,80,http,http://141.101.120.23:80,false,42.121887207031,12768,563,95.776760933163,141.101.120.23
true,1751960910.5004,elite,97.754800263489,1725173218.7577,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Vilnius,Europe,EU,Lithuania,LT,,true,"Lrtc Network",54.6884,25.2152,false,"SC ""Lithuanian Radio and TV Center""",false,Vilnius,success,Europe/Vilnius,04347,1752323123,1752833016.2412,80,http,http://89.116.250.0:80,false,49.730062484741,12944,3404,79.177881086371,89.116.250.0
true,1751958600.4003,elite,101.87117726501,1742459523.4089,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",false,California,success,America/Los_Angeles,95113,1752406017,1752833015.5111,80,http,http://170.114.45.88:80,false,49.739599227905,12218,866,93.381228981963,170.114.45.88
true,1750562964.3685,elite,99.313221870647,1742473235.9846,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0247,82.9259,false,"Zaymer PJSC",false,"Novosibirsk Oblast",success,Asia/Novosibirsk,630075,1752377795,1752833015.4404,80,http,http://45.67.215.156:80,false,79.875946044922,12359,831,93.699772554966,45.67.215.156
true,1750553567.2641,elite,100.03015171804,1742336004.4457,"AS397273 Render",RENDER,"San Francisco","North America",NA,"United States",US,"South of Market",false,Render,37.7775,-122.397,false,Render,false,California,success,America/Los_Angeles,94107,1752368353,1752833015.3411,80,http,http://216.24.57.188:80,false,30.084848403931,12386,885,93.331323939417,216.24.57.188
true,1750551164.8344,elite,101.46536533393,1742467917.5974,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",false,California,success,America/Los_Angeles,95113,1752366388,1752833014.9243,80,http,http://170.114.45.15:80,false,34.641027450562,12326,833,93.669731742534,170.114.45.15
true,1750508590.7009,elite,98.368395562391,1720504276.4877,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",38.9072,-77.0369,false,"CloudFlare, Inc.",false,"District of Columbia",success,America/New_York,20068,1752323549,1752833014.9226,80,http,http://141.101.113.121:80,false,31.639337539673,12839,4336,74.754002911208,141.101.113.121
true,1750603576.9909,elite,100.37911079778,1742336015.0503,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Gerondata LTD",50.1109,8.68213,false,"Gerondata LTD",false,Hesse,success,Europe/Berlin,60313,1752418908,1752833014.7075,80,http,http://102.177.176.10:80,false,50.853252410889,12385,3283,79.046464130712,102.177.176.10
true,1750584343.614,elite,100.56881624178,1742541815.2564,"AS397273 Render",RENDER,"San Francisco","North America",NA,"United States",US,"South of Market",false,Render,37.7775,-122.397,false,Render,false,California,success,America/Los_Angeles,94107,1752399286,1752833014.1398,80,http,http://216.24.57.16:80,false,25.494575500488,12278,608,95.28170107093,216.24.57.16
true,1751958691.0748,elite,102.36006335598,1742491120.77,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Vilnius,Europe,EU,Lithuania,LT,,true,"Lrtc Network",54.6884,25.2152,false,"SC ""Lithuanian Radio and TV Center""",false,Vilnius,success,Europe/Vilnius,04347,1752406933,1752833013.7721,80,http,http://89.116.250.215:80,false,33.974885940552,12488,787,94.071563088512,89.116.250.215
true,1750610116.8119,elite,100.52900596176,1742356131.8653,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",false,California,success,America/Los_Angeles,95113,1752424957,1752833013.6989,80,http,http://170.114.46.109:80,false,71.152687072754,12235,3254,78.991542384918,170.114.46.109
true,1751960924.685,elite,99.04041462753,1742414013.1917,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",false,California,success,America/Los_Angeles,95113,1752418011,1752833013.6111,80,http,http://170.114.45.22:80,false,36.2229347229,12553,3347,78.949685534591,170.114.45.22
true,1750582512.1549,elite,100.41096891172,1742335482.5089,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Gerondata LTD",50.1109,8.68213,false,"Gerondata LTD",false,Hesse,success,Europe/Berlin,60313,1752397424,1752833013.4079,80,http,http://102.177.176.176:80,false,27.398586273193,12183,890,93.19207526964,102.177.176.176
